first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value
Rosabelle,Godsmark,Female,60,10/19/1995,Executive Secretary,,Mass Customer,N,Yes,3,4871 Caliangt Hill,4102,QLD,Australia,8,0.54,0.675,0.675,0.57375,845,845,0.563125
Guilbert,Bearns,Male,42,10/29/1982,Financial Analyst,Financial Services,Mass Customer,N,Yes,5,47776 Packers Street,3226,VIC,Australia,8,0.95,1.1875,1.1875,1.009375,845,845,0.563125
Meridith,Urwin,Female,62,3/7/1997,Registered Nurse,Health,High Net Worth,N,Yes,10,535 Graedel Circle,2444,NSW,Australia,7,0.51,0.6375,0.6375,0.6375,845,845,0.563125
Leeland,,Male,66,1/24/1957,VP Quality Control,Telecommunications,High Net Worth,N,No,12,9 Stephen Center,4122,QLD,Australia,4,1.03,1.03,1.03,1.03,845,845,0.563125
Gerta,Porrett,Female,46,11/13/1959,Registered Nurse,Health,High Net Worth,N,No,12,074 Badeau Crossing,3250,VIC,Australia,2,1.08,1.08,1.08,1.08,851,851,0.5625
Karrah,Howell,Female,63,11/7/1956,Civil Engineer,Manufacturing,Mass Customer,N,No,17,4897 Melody Road,2566,NSW,Australia,9,0.41,0.41,0.5125,0.435625,851,851,0.5625
Alick,Baise,Male,62,8/16/1998,Pharmacist,Health,Mass Customer,N,Yes,1,096 Gateway Road,2747,NSW,Australia,8,0.66,0.825,0.825,0.70125,851,851,0.5625
Casandra,Betteridge,Female,29,9/10/1942,Cost Accountant,Financial Services,Affluent Customer,N,Yes,9,68 Bluestem Center,3166,VIC,Australia,10,0.73,0.9125,1.140625,1.140625,854,854,0.561
Maurine,Clee,Female,45,9/13/1980,Automation Specialist II,Property,High Net Worth,N,Yes,5,6 Maple Plaza,2042,NSW,Australia,10,1.05,1.3125,1.640625,1.640625,854,854,0.561
Darwin,Bumpas,Male,24,12/27/1978,Junior Executive,Health,Affluent Customer,N,Yes,18,6812 Gina Point,3082,VIC,Australia,7,1.02,1.275,1.275,1.275,856,856,0.56
Hayes,Daveren,Male,32,3/27/1953,VP Quality Control,Manufacturing,Affluent Customer,N,Yes,11,1 Becker Parkway,4350,QLD,Australia,2,0.91,1.1375,1.1375,1.1375,856,856,0.56
Piper,Issacov,Female,67,11/8/1939,Human Resources Assistant III,Health,Affluent Customer,N,Yes,22,52201 Tony Avenue,2088,NSW,Australia,9,0.61,0.7625,0.953125,0.953125,856,856,0.56
Markus,Pendrey,Male,88,8/1/1959,Clinical Specialist,Health,Affluent Customer,N,Yes,12,2382 Anthes Crossing,2153,NSW,Australia,10,0.54,0.675,0.84375,0.84375,859,859,0.5578125
Sile,Zappel,Female,47,3/29/1958,Business Systems Development Analyst,IT,High Net Worth,N,No,15,44350 Buell Alley,4018,QLD,Australia,6,0.55,0.55,0.55,0.55,859,859,0.5578125
Craggy,Happel,Male,37,2/10/1979,Marketing Manager,Manufacturing,High Net Worth,N,Yes,8,23 Del Sol Alley,3064,VIC,Australia,6,0.95,1.1875,1.1875,1.1875,859,859,0.5578125
Egor,Mariette,Male,42,11/26/1980,Financial Advisor,Financial Services,Affluent Customer,N,No,3,79 Mockingbird Plaza,3163,VIC,Australia,7,0.93,0.93,0.93,0.93,862,862,0.5525
Reinald,Bembrigg,Male,54,8/21/1953,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,10,858 Portage Hill,2770,NSW,Australia,7,0.4,0.4,0.4,0.4,862,862,0.5525
Kissie,Line,Female,2,5/20/2000,Environmental Tech,Manufacturing,Affluent Customer,N,Yes,7,629 Grasskamp Junction,2200,NSW,Australia,9,0.55,0.6875,0.859375,0.859375,862,862,0.5525
Quentin,Gerleit,Female,32,9/15/1990,Associate Professor,Manufacturing,Mass Customer,N,No,4,88 Aberg Circle,3806,VIC,Australia,8,0.98,0.98,0.98,0.833,865,865,0.55
Karoly,Burgoine,Male,57,4/6/1947,Account Representative IV,Health,High Net Worth,N,Yes,21,18 Morning Circle,3012,VIC,Australia,2,0.52,0.65,0.65,0.65,865,865,0.55
Clarine,Piecha,Female,99,12/7/1964,Dental Hygienist,Health,High Net Worth,N,No,14,7523 Eggendart Hill,4151,QLD,Australia,10,0.99,0.99,1.2375,1.2375,865,865,0.55
Mycah,Beaston,Male,11,7/31/1961,Environmental Specialist,,High Net Worth,N,Yes,12,2 Mandrake Street,2221,NSW,Australia,11,1,1.25,1.5625,1.5625,865,865,0.55
Clemmie,Bartoszewicz,Female,87,7/28/1958,Statistician IV,Financial Services,Mass Customer,N,No,8,727 Morrow Parkway,3197,VIC,Australia,9,0.94,0.94,1.175,0.99875,865,865,0.55
Randall,Mason,Male,95,7/28/1974,Product Engineer,Health,Mass Customer,N,Yes,12,83497 Memorial Plaza,2570,NSW,Australia,11,0.63,0.7875,0.984375,0.83671875,870,870,0.544
Donica,Humby,Female,47,6/1/1967,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4,488 Briar Crest Court,2101,NSW,Australia,12,1.09,1.09,1.3625,1.158125,871,871,0.541875
Lotty,Loach,Female,76,8/23/1961,Nurse,Health,High Net Worth,N,Yes,7,78451 South Street,2380,NSW,Australia,3,0.6,0.75,0.75,0.75,871,871,0.541875
Marie-jeanne,Breawood,Female,37,10/12/1953,Clinical Specialist,Health,High Net Worth,N,No,8,6 Prairieview Pass,2770,NSW,Australia,6,0.95,0.95,0.95,0.95,871,871,0.541875
Babara,Sissel,Female,50,6/8/1974,,IT,Mass Customer,N,Yes,21,5 Ohio Road,3169,VIC,Australia,10,0.97,1.2125,1.515625,1.28828125,871,871,0.541875
Rodolphe,Glenton,Male,88,9/28/1974,Programmer Analyst II,Financial Services,Affluent Customer,N,No,11,4787 Golf Terrace,3163,VIC,Australia,7,0.53,0.53,0.6625,0.6625,871,871,0.541875
Thorvald,Duckerin,Male,58,10/20/1995,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,1,4 Pine View Junction,3021,VIC,Australia,8,1.06,1.325,1.325,1.325,871,871,0.541875
Paulina,Iannuzzelli,Female,57,3/8/1956,Automation Specialist I,Manufacturing,Mass Customer,N,No,19,097 Hollow Ridge Alley,2118,NSW,Australia,11,0.65,0.65,0.8125,0.690625,877,877,0.54
Ricki,Padefield,Male,43,8/3/1948,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,13,860 Barby Lane,4275,QLD,Australia,9,0.95,1.1875,1.484375,1.484375,877,877,0.54
Lizette,McKeaveney,Female,30,4/11/1994,Assistant Manager,Health,High Net Worth,N,Yes,13,6412 Butternut Road,2050,NSW,Australia,10,0.89,1.1125,1.390625,1.390625,879,879,0.5375
Muffin,Bhar,Male,44,4/7/1966,,,Affluent Customer,N,No,19,15 Weeping Birch Crossing,2448,NSW,Australia,4,0.54,0.54,0.54,0.54,879,879,0.5375
Jeno,Strafford,Male,67,7/21/1941,Tax Accountant,Financial Services,High Net Worth,N,No,7,891 Sachtjen Hill,4170,QLD,Australia,9,0.4,0.4,0.5,0.5,879,879,0.5375
Brigg,Himsworth,Male,63,10/10/1973,,Telecommunications,Mass Customer,N,Yes,9,771 Union Crossing,4570,QLD,Australia,6,1.05,1.3125,1.3125,1.115625,882,882,0.5355
Judi,Cazereau,Female,22,3/3/1997,GIS Technical Architect,,Affluent Customer,N,Yes,13,22 Farmco Avenue,3851,VIC,Australia,3,0.94,1.175,1.175,1.175,883,883,0.53125
Shara,Bramhill,U,24,,,IT,Affluent Customer,N,No,2,01 Bunker Hill Drive,2230,NSW,Australia,10,0.68,0.68,0.85,0.85,883,883,0.53125
Raleigh,Pont,Male,48,11/2/1964,Associate Professor,Entertainment,Mass Customer,N,No,14,7650 Gulseth Parkway,3139,VIC,Australia,7,0.61,0.61,0.61,0.5185,883,883,0.53125
Zachariah,Meininking,Male,40,6/9/1938,Cost Accountant,Financial Services,Affluent Customer,N,Yes,20,24815 Lindbergh Avenue,2749,NSW,Australia,7,0.87,1.0875,1.0875,1.0875,883,883,0.53125
Lesley,Garey,Male,52,3/29/1994,Software Consultant,Telecommunications,Mass Customer,N,No,11,924 Lindbergh Court,2226,NSW,Australia,9,0.99,0.99,1.2375,1.051875,883,883,0.53125
Adriena,Giffin,Female,27,3/17/1957,Analog Circuit Design manager,Argiculture,Affluent Customer,N,Yes,5,1 Manitowish Court,2259,NSW,Australia,9,0.96,1.2,1.5,1.5,888,888,0.525
Antoinette,,Female,72,7/28/1980,Structural Analysis Engineer,Financial Services,Affluent Customer,N,No,5,9 Derek Alley,3058,VIC,Australia,9,0.97,0.97,1.2125,1.2125,888,888,0.525
Carr,Hopkynson,Male,64,10/18/1971,,Manufacturing,Affluent Customer,N,No,16,5990 Fairfield Pass,2318,NSW,Australia,6,0.92,0.92,0.92,0.92,888,888,0.525
Shay,Briand,Male,57,10/5/1956,Project Manager,IT,Mass Customer,N,Yes,9,1 Mandrake Way,3844,VIC,Australia,1,0.53,0.6625,0.6625,0.563125,888,888,0.525
Karney,Burstow,Male,51,7/2/1972,Design Engineer,Property,Mass Customer,N,Yes,6,4011 Prairieview Court,2031,NSW,Australia,12,0.69,0.8625,1.078125,0.91640625,888,888,0.525
Latrena,Yetts,Female,11,6/18/1999,Civil Engineer,Manufacturing,High Net Worth,N,Yes,15,53877 Dakota Crossing,2871,NSW,Australia,3,0.97,1.2125,1.2125,1.2125,893,893,0.520625
Jesse,Alflat,Male,31,9/1/1984,Executive Secretary,,High Net Worth,N,No,5,49 Northfield Drive,2145,NSW,Australia,9,0.53,0.53,0.6625,0.6625,893,893,0.520625
Kelcie,Kingaby,Female,54,3/24/2000,Systems Administrator II,IT,Mass Customer,N,Yes,6,0 Summit Center,4019,QLD,Australia,4,1.06,1.325,1.325,1.12625,893,893,0.520625
Fabio,Commuzzo,Male,5,10/2/1961,Software Test Engineer II,Manufacturing,Mass Customer,N,No,18,66 Shopko Circle,3806,VIC,Australia,8,0.76,0.76,0.76,0.646,896,896,0.52
Heall,Andrioli,Male,46,6/17/1941,Environmental Tech,IT,Affluent Customer,N,Yes,7,370 Eastwood Road,4133,QLD,Australia,5,0.7,0.875,0.875,0.875,896,896,0.52
Rickert,Brasted,Male,47,9/18/1959,Staff Scientist,Health,Mass Customer,N,No,10,20 Hoffman Park,2145,NSW,Australia,9,0.4,0.4,0.5,0.425,898,898,0.5125
Hedwig,Jayme,Female,38,8/21/1952,Accountant IV,Property,Affluent Customer,N,No,11,6293 Hooker Point,2099,NSW,Australia,10,0.65,0.65,0.8125,0.8125,899,899,0.51
Penrod,Tomasicchio,Male,5,5/28/1968,,Health,High Net Worth,N,No,19,30 Harper Trail,2318,NSW,Australia,9,0.99,0.99,1.2375,1.2375,899,899,0.51
Pancho,Edis,Male,1,12/30/1970,Assistant Professor,,Mass Customer,N,No,13,64467 Pankratz Pass,3023,VIC,Australia,7,0.62,0.62,0.62,0.527,899,899,0.51
Andriana,Gosnoll,Female,53,5/19/1964,Chief Design Engineer,Manufacturing,Mass Customer,N,No,8,900 Brown Junction,2291,NSW,Australia,10,0.97,0.97,1.2125,1.030625,899,899,0.51
Nilson,Wiggam,Male,48,2/15/1996,Paralegal,Financial Services,Mass Customer,N,No,9,8845 Spaight Way,3049,VIC,Australia,6,0.7,0.7,0.7,0.595,903,903,0.5015
Denny,Spleving,Female,84,5/13/1973,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,5,85420 Myrtle Road,2114,NSW,Australia,8,0.75,0.9375,1.171875,1.171875,904,904,0.5
Roth,Crum,U,0,,Legal Assistant,IT,Mass Customer,N,No,2,276 Anthes Court,2450,NSW,Australia,6,1.03,1.03,1.03,0.8755,904,904,0.5
Olia,O' Mullan,Female,77,3/24/1973,Account Executive,Health,Mass Customer,N,No,8,6315 Mendota Parkway,2263,NSW,Australia,7,0.89,0.89,0.89,0.7565,904,904,0.5
Conway,Juarez,Male,27,3/2/1967,Help Desk Technician,,Affluent Customer,N,No,17,66904 American Ash Hill,4814,QLD,Australia,5,0.7,0.7,0.7,0.7,904,904,0.5
Dru,Crellim,Female,57,3/4/1963,,,Mass Customer,N,No,12,90 Morningstar Drive,3030,VIC,Australia,7,0.85,0.85,0.85,0.7225,904,904,0.5
Shaw,MacEvilly,Male,10,5/6/2000,Software Test Engineer III,Health,Affluent Customer,N,No,16,34020 Sheridan Park,2768,NSW,Australia,9,1.09,1.09,1.3625,1.3625,904,904,0.5
Brook,Eade,Female,65,11/17/1957,Sales Representative,Retail,Mass Customer,N,Yes,8,58 Meadow Valley Court,2330,NSW,Australia,5,0.7,0.875,0.875,0.74375,904,904,0.5
Aleece,Feige,Female,49,9/16/1975,,Manufacturing,Mass Customer,N,No,18,2030 Anderson Lane,2141,NSW,Australia,10,0.77,0.77,0.9625,0.818125,904,904,0.5
Dolorita,Strutton,Female,7,5/21/1991,General Manager,Manufacturing,Affluent Customer,N,No,17,07 Acker Pass,3178,VIC,Australia,8,0.93,0.93,0.93,0.93,904,904,0.5
Harman,A'field,Male,39,12/27/1960,Geologist III,Manufacturing,Affluent Customer,N,Yes,6,31815 Vermont Drive,4227,QLD,Australia,5,0.58,0.725,0.725,0.725,913,913,0.499375
Hildegarde,Bamb,Female,16,2/10/1961,Help Desk Operator,,High Net Worth,N,Yes,10,5070 Division Parkway,3910,VIC,Australia,9,0.66,0.825,1.03125,1.03125,913,913,0.499375
Launce,Gale,Male,86,1/15/1939,,,Mass Customer,N,No,21,4 Fordem Avenue,2777,NSW,Australia,9,0.77,0.77,0.9625,0.818125,913,913,0.499375
Ilise,Clissold,Female,58,11/16/1987,Developer IV,Entertainment,High Net Worth,N,No,9,659 Comanche Plaza,2153,NSW,Australia,10,1.09,1.09,1.3625,1.3625,913,913,0.499375
Julita,Prene,Female,14,5/16/1979,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13,5 Myrtle Junction,4128,QLD,Australia,2,0.98,1.225,1.225,1.225,913,913,0.499375
Ashlen,Willbond,Female,64,5/15/1984,Software Consultant,Health,High Net Worth,N,No,16,723 Grayhawk Way,3934,VIC,Australia,8,0.74,0.74,0.74,0.74,913,913,0.499375
Keely,Bointon,Female,71,10/16/1988,Nurse,Telecommunications,High Net Worth,N,No,3,55 Dorton Point,4154,QLD,Australia,9,0.95,0.95,1.1875,1.1875,913,913,0.499375
Poul,Gaskin,Male,78,6/15/1950,Help Desk Operator,Telecommunications,High Net Worth,N,No,17,9 Killdeer Circle,2643,NSW,Australia,2,1.03,1.03,1.03,1.03,920,920,0.493
Sheilakathryn,Huff,Female,45,5/15/1958,Assistant Manager,,High Net Worth,N,Yes,14,04 Miller Drive,2477,NSW,Australia,6,0.47,0.5875,0.5875,0.5875,921,921,0.49
Rubia,Evetts,Female,59,12/21/1990,Pharmacist,Health,Mass Customer,N,No,16,64213 Miller Point,2071,NSW,Australia,9,0.88,0.88,1.1,0.935,921,921,0.49
Francklin,Cross,Male,51,4/6/1981,Teacher,Property,Mass Customer,N,Yes,3,24593 Jackson Parkway,2231,NSW,Australia,10,0.88,1.1,1.375,1.16875,921,921,0.49
Wilone,Champley,Female,22,11/6/1983,,Manufacturing,High Net Worth,N,No,17,9346 Lyons Point,2077,NSW,Australia,10,0.6,0.6,0.75,0.75,924,924,0.48875
Lezlie,Clemits,Female,2,5/30/1973,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,15,0504 Nevada Drive,2155,NSW,Australia,10,0.7,0.875,1.09375,0.9296875,924,924,0.48875
Kathe,Oller,Female,47,8/20/1959,General Manager,Manufacturing,Mass Customer,N,Yes,5,817 Loftsgordon Road,3029,VIC,Australia,4,0.63,0.7875,0.7875,0.669375,926,926,0.4845
Dulce,Bradwell,Female,61,7/3/1957,Research Associate,Manufacturing,Mass Customer,N,No,20,30 Lukken Point,4159,QLD,Australia,9,0.88,0.88,1.1,0.935,926,926,0.4845
Felice,Dechelette,Male,75,2/5/1998,Librarian,Entertainment,High Net Worth,N,No,3,4 Kingsford Trail,4051,QLD,Australia,4,1.05,1.05,1.05,1.05,928,928,0.48
Joane,Caldes,Female,84,3/17/1978,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,13,42 3rd Plaza,2250,NSW,Australia,7,0.58,0.725,0.90625,0.90625,928,928,0.48
Diane,Furman,Female,67,8/11/1993,,Manufacturing,Affluent Customer,N,Yes,13,6660 Riverside Circle,3013,VIC,Australia,9,0.92,1.15,1.4375,1.4375,930,930,0.478125
Ogdan,Blenkinship,Male,65,1/18/1951,Occupational Therapist,Health,Mass Customer,N,Yes,21,21712 Texas Court,3429,VIC,Australia,5,1.1,1.375,1.375,1.16875,930,930,0.478125
Kizzee,Agget,Female,98,7/25/1976,Statistician II,Manufacturing,Affluent Customer,N,No,8,122 Marcy Park,2213,NSW,Australia,10,0.55,0.55,0.6875,0.6875,930,930,0.478125
Stephi,Highton,Female,30,9/9/1987,Software Engineer I,Telecommunications,Mass Customer,N,Yes,12,293 Mendota Park,2154,NSW,Australia,10,1.01,1.2625,1.578125,1.34140625,930,930,0.478125
Martino,Scoles,Male,18,1/19/1975,Senior Financial Analyst,Financial Services,Mass Customer,N,No,14,47 Scofield Junction,3620,VIC,Australia,4,0.99,0.99,0.99,0.8415,930,930,0.478125
Morgen,Newport,Female,5,8/31/1960,Project Manager,Manufacturing,Mass Customer,N,No,6,9 Washington Center,3340,VIC,Australia,4,0.97,0.97,0.97,0.8245,930,930,0.478125
Eugenie,Brinson,Female,79,8/10/1963,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17,7109 Grayhawk Avenue,3073,VIC,Australia,6,1.01,1.2625,1.2625,1.073125,936,936,0.476
Reinold,Natt,Male,16,8/23/1964,Help Desk Technician,Financial Services,High Net Worth,N,Yes,8,70 Evergreen Hill,3207,VIC,Australia,8,1.07,1.3375,1.3375,1.3375,937,937,0.47
Jo,Roberts,Female,41,10/31/1945,Paralegal,Financial Services,High Net Worth,N,Yes,11,20139 Lakewood Plaza,2440,NSW,Australia,3,0.53,0.6625,0.6625,0.6625,937,937,0.47
Jacklin,Duchant,Female,77,3/18/1940,Legal Assistant,Argiculture,Mass Customer,N,No,17,9 Memorial Road,4132,QLD,Australia,4,0.8,0.8,0.8,0.68,939,939,0.4675
Colas,Gabbitas,Male,98,9/9/1946,Staff Scientist,Retail,High Net Worth,N,No,20,3094 Elka Place,2166,NSW,Australia,9,1.04,1.04,1.3,1.3,939,939,0.4675
Claudetta,Ricciardiello,Female,61,4/30/1974,Internal Auditor,Financial Services,Mass Customer,N,Yes,21,31 Schurz Parkway,3181,VIC,Australia,8,0.78,0.975,0.975,0.82875,939,939,0.4675
Angele,Cadore,Female,5,9/6/1954,Chief Design Engineer,,Mass Customer,N,Yes,7,85894 Amoth Court,4125,QLD,Australia,7,0.46,0.575,0.575,0.48875,939,939,0.4675
Cicily,Hast,Female,63,4/26/1971,Food Chemist,Health,Affluent Customer,N,Yes,8,955 Burning Wood Way,2478,NSW,Australia,3,0.43,0.5375,0.5375,0.5375,939,939,0.4675
Harland,Messenger,Male,90,5/28/1974,Software Test Engineer I,Retail,Mass Customer,N,No,8,27 Crownhardt Center,3934,VIC,Australia,10,0.83,0.83,1.0375,0.881875,944,944,0.46
Sim,Constantinou,Male,91,8/9/1992,Analog Circuit Design manager,Property,Mass Customer,N,No,5,41002 Loomis Park,2010,NSW,Australia,9,0.68,0.68,0.85,0.7225,944,944,0.46
Shanon,Rolfe,Female,63,8/19/1941,Sales Representative,Retail,High Net Worth,N,No,8,10 Cottonwood Point,2530,NSW,Australia,7,0.89,0.89,0.89,0.89,944,944,0.46
Chryste,Oddboy,Female,44,8/22/1988,Software Engineer III,Manufacturing,High Net Worth,N,Yes,4,2115 Maryland Alley,2320,NSW,Australia,9,0.76,0.95,1.1875,1.1875,947,947,0.459
Edin,Patinkin,Female,35,3/26/1992,Account Executive,Health,Mass Customer,N,No,17,6 Milwaukee Hill,3015,VIC,Australia,4,0.57,0.57,0.57,0.4845,948,948,0.456875
Nolly,Ivanchikov,Male,13,2/10/1994,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,11,6792 Kropf Hill,2049,NSW,Australia,11,0.75,0.9375,1.171875,1.171875,948,948,0.456875
Michele,Pammenter,Male,23,6/26/1983,Teacher,Health,High Net Worth,N,No,2,37 Mesta Road,3198,VIC,Australia,8,0.58,0.58,0.58,0.58,948,948,0.456875
Liane,Abelevitz,Female,26,11/25/1976,Operator,,Mass Customer,N,No,3,85340 Hovde Way,3153,VIC,Australia,7,0.4,0.4,0.4,0.34,951,951,0.4505
Philbert,Bangs,Male,67,3/3/1966,Environmental Specialist,IT,Mass Customer,N,Yes,6,02643 Moose Court,4500,QLD,Australia,7,0.63,0.7875,0.7875,0.669375,951,951,0.4505
Candy,,Female,23,12/8/1977,,Financial Services,Mass Customer,N,No,6,59252 Maryland Drive,3500,VIC,Australia,3,0.83,0.83,0.83,0.7055,951,951,0.4505
Noami,Cokly,Female,74,9/17/1962,,Manufacturing,Mass Customer,N,Yes,15,2886 Buena Vista Terrace,2038,NSW,Australia,11,0.54,0.675,0.84375,0.7171875,954,954,0.45
Lyndell,Jereatt,Female,14,11/28/1994,Payment Adjustment Coordinator,,High Net Worth,N,No,13,58770 Monterey Plaza,2122,NSW,Australia,12,0.95,0.95,1.1875,1.1875,954,954,0.45
Maximilien,Bourget,Male,12,4/29/1969,Geologist I,Financial Services,Mass Customer,N,Yes,6,2941 Loftsgordon Hill,3337,VIC,Australia,7,0.51,0.6375,0.6375,0.541875,956,956,0.44625
Benedikta,Naptin,Female,59,8/13/1995,Operator,Retail,Mass Customer,N,Yes,15,345 Fieldstone Park,2121,NSW,Australia,11,0.91,1.1375,1.421875,1.20859375,956,956,0.44625
Rhodie,Gaskall,Female,83,2/1/1964,VP Quality Control,,Mass Customer,N,Yes,9,251 Pierstorff Alley,4170,QLD,Australia,9,0.77,0.9625,1.203125,1.02265625,956,956,0.44625
Afton,Andrassy,Female,78,10/14/1998,Web Designer II,Retail,Mass Customer,N,No,7,220 Cody Alley,3075,VIC,Australia,8,0.42,0.42,0.42,0.357,956,956,0.44625
Blondell,Dibdall,Female,62,1/3/1967,Programmer III,,Mass Customer,N,No,4,34 Bunting Pass,3048,VIC,Australia,4,0.71,0.71,0.71,0.6035,960,960,0.442
Sonia,Dunstall,Female,0,7/30/1975,Accountant III,Financial Services,Mass Customer,N,No,10,99 Park Meadow Hill,2570,NSW,Australia,9,0.66,0.66,0.825,0.70125,960,960,0.442
Benedikt,Adamou,Male,15,1/15/1987,Recruiting Manager,Health,Mass Customer,N,No,11,4 Bluestem Pass,3564,VIC,Australia,3,1.05,1.05,1.05,0.8925,960,960,0.442
Don,Spratling,Male,82,1/5/1969,Associate Professor,Property,Affluent Customer,N,Yes,7,078 Erie Point,2760,NSW,Australia,10,1.05,1.3125,1.640625,1.640625,963,963,0.44
Moll,Ogilby,Female,25,12/19/1980,Research Assistant III,Manufacturing,Mass Customer,N,Yes,13,6 Hansons Crossing,4123,QLD,Australia,6,0.45,0.5625,0.5625,0.478125,963,963,0.44
Jammie,Seldner,Female,42,2/25/1975,Human Resources Manager,Health,Mass Customer,N,Yes,15,8 Saint Paul Junction,2066,NSW,Australia,10,0.89,1.1125,1.390625,1.18203125,963,963,0.44
Inglis,Pickaver,Male,33,6/25/1994,Product Engineer,Telecommunications,Affluent Customer,N,No,1,14067 Armistice Plaza,2770,NSW,Australia,8,1.09,1.09,1.09,1.09,963,963,0.44
Clarabelle,Broschek,Female,6,8/25/1963,Geological Engineer,Manufacturing,Mass Customer,N,No,18,8491 Pennsylvania Crossing,4035,QLD,Australia,6,0.73,0.73,0.73,0.6205,967,967,0.435625
Tillie,Bisseker,Female,74,8/10/1960,Civil Engineer,Manufacturing,High Net Worth,N,No,14,59208 Barnett Avenue,2104,NSW,Australia,12,0.74,0.74,0.925,0.925,967,967,0.435625
Irving,Babcock,Male,60,1/17/1986,Dental Hygienist,Health,High Net Worth,N,Yes,15,36 Killdeer Crossing,2705,NSW,Australia,1,0.71,0.8875,0.8875,0.8875,967,967,0.435625
Evered,Gludor,Male,3,4/30/1951,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,15,305 Sloan Junction,2168,NSW,Australia,8,0.81,1.0125,1.0125,1.0125,967,967,0.435625
Mavra,Finan,Female,30,8/23/1967,Nurse,Property,Affluent Customer,N,Yes,4,88 Shopko Way,2034,NSW,Australia,9,0.89,1.1125,1.390625,1.390625,967,967,0.435625
Frieda,Tavinor,Female,43,3/4/1999,,,Affluent Customer,N,No,10,7 Mallory Lane,3064,VIC,Australia,6,0.7,0.7,0.7,0.7,972,972,0.43
Ellwood,Budden,Male,82,6/3/1998,,Health,Mass Customer,N,Yes,11,79907 Randy Center,2192,NSW,Australia,10,0.48,0.6,0.75,0.6375,972,972,0.43
Alex,Patshull,Female,37,1/2/1966,Senior Quality Engineer,Retail,Mass Customer,N,Yes,13,446 High Crossing Way,4165,QLD,Australia,5,0.98,1.225,1.225,1.04125,974,974,0.425
Aundrea,Outridge,Female,77,1/24/2001,Structural Engineer,Financial Services,Affluent Customer,N,Yes,10,1530 Columbus Lane,3186,VIC,Australia,12,0.46,0.575,0.71875,0.71875,974,974,0.425
Amby,Bodega,Male,63,6/12/1968,Recruiter,,Affluent Customer,N,Yes,17,669 Declaration Street,3810,VIC,Australia,6,1.04,1.3,1.3,1.3,974,974,0.425
Esme,Pilipets,Male,15,5/6/1967,Environmental Tech,Health,Mass Customer,N,Yes,5,9 Ruskin Way,3228,VIC,Australia,9,0.64,0.8,1,0.85,977,977,0.42
Beverly,Domnick,Female,56,12/10/1938,Structural Analysis Engineer,IT,Mass Customer,N,No,9,8 Burning Wood Junction,2232,NSW,Australia,10,0.7,0.7,0.875,0.74375,977,977,0.42
Artemis,Swanson,Male,77,2/12/1977,Web Designer II,Argiculture,Mass Customer,N,Yes,13,5 Melvin Park,3810,VIC,Australia,5,1.03,1.2875,1.2875,1.094375,979,979,0.4165
Daryle,Marginson,Male,93,6/27/1986,Environmental Tech,Argiculture,Mass Customer,N,Yes,9,21316 Ohio Place,2121,NSW,Australia,12,0.49,0.6125,0.765625,0.65078125,979,979,0.4165
Tyne,Anshell,Female,71,4/8/1992,Mechanical Systems Engineer,,Mass Customer,N,Yes,3,93 Sutherland Terrace,2560,NSW,Australia,8,0.82,1.025,1.025,0.87125,979,979,0.4165
Leona,Shorrock,Female,83,8/23/1951,Senior Quality Engineer,Financial Services,Affluent Customer,N,Yes,22,1560 Grim Avenue,4720,QLD,Australia,1,0.54,0.675,0.84375,0.84375,979,979,0.4165
Bertrando,Carass,Male,45,6/25/1956,Sales Associate,Property,Mass Customer,N,No,8,1 Quincy Road,2565,NSW,Australia,5,1.04,1.04,1.04,0.884,983,983,0.41
Augusta,Munns,Female,5,9/17/1951,Quality Control Specialist,,Mass Customer,N,No,21,607 Memorial Avenue,2074,NSW,Australia,11,1.09,1.09,1.3625,1.158125,983,983,0.41
Pauline,Dallosso,U,82,,Desktop Support Technician,IT,Affluent Customer,N,Yes,0,9594 Badeau Street,2050,NSW,Australia,10,0.67,0.8375,1.046875,1.046875,985,985,0.408
Lauralee,Fudge,Female,83,9/21/1987,Research Nurse,Health,Mass Customer,N,No,15,9460 Monument Park,3277,VIC,Australia,4,0.64,0.64,0.8,0.68,985,985,0.408
Consalve,Ballay,Male,41,9/18/1959,Web Developer I,IT,Mass Customer,N,Yes,7,72 Village Terrace,2250,NSW,Australia,8,0.86,1.075,1.075,0.91375,987,987,0.4
