,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Total_Price,address,postcode,state,country,property_valuation
7120,10426,21,87,2017-07-20,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,Fields,Langdon,Male,78.0,1974-04-23,Editor,Financial Services,Mass Customer,N,No,8.0,46.0,29697.72,4423 Bartelt Parkway,2038.0,New South Wales,Australia,12.0
7121,10429,24,1274,2017-06-10,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,Emmerich,Tinkler,Male,12.0,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20.0,42.0,9849.36,1075 Raven Place,4512.0,QLD,Australia,7.0
7122,10430,42,1791,2017-01-10,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39427.0,Ninon,Van Der Hoog,Female,20.0,1974-12-25,Data Coordiator,IT,Affluent Customer,N,Yes,19.0,45.0,32218.0,613 Mayfield Trail,4012.0,QLD,Australia,6.0
7123,10431,5,2004,2017-01-17,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38216.0,Brandy,Showering,Male,16.0,1963-06-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,57.0,7355.36,32 Sutteridge Trail,2470.0,NSW,Australia,1.0
7124,10432,21,3462,2017-06-03,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,Jehanna,Sparhawk,Female,96.0,1957-03-03,Registered Nurse,Health,High Net Worth,N,No,17.0,63.0,34872.0,785 Crest Line Hill,3634.0,VIC,Australia,1.0
7125,10433,13,943,2017-03-09,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,Holly,Gamett,Male,94.0,1979-09-17,Legal Assistant,Property,Affluent Customer,N,Yes,15.0,40.0,55391.38,6183 Morrow Court,2113.0,NSW,Australia,11.0
7126,10434,19,579,2017-08-07,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Cathlene,Bellas,Female,89.0,1974-06-11,Software Engineer II,Health,Mass Customer,N,No,12.0,46.0,641.6899999999999,4559 Stoughton Lane,2097.0,NSW,Australia,10.0
7127,10436,49,1241,2017-10-16,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35470.0,Lolly,Junkison,Female,23.0,1986-03-22,Pharmacist,Health,Affluent Customer,N,Yes,11.0,34.0,9202.99,359 Kropf Point,2750.0,NSW,Australia,9.0
7128,10439,8,2128,2017-12-17,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,42560.0,Gregorius,Cockram,Male,31.0,1976-09-25,Data Coordiator,Property,Affluent Customer,N,Yes,16.0,43.0,47000.030000000006,042 Saint Paul Parkway,2769.0,NSW,Australia,10.0
7129,10440,30,3251,2017-09-29,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0,Cammie,Edridge,Female,95.0,1976-08-27,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0,43.0,73234.55,11 Mifflin Junction,2193.0,NSW,Australia,10.0
7130,10441,93,2791,2017-10-15,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,Dew,Lavrinov,Male,72.0,1988-04-12,Financial Advisor,Financial Services,Mass Customer,N,No,3.0,32.0,16566.48,11 Manufacturers Junction,2170.0,NSW,Australia,8.0
7131,10442,42,603,2017-04-13,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,Alidia,Durrett,Female,28.0,1987-04-18,Marketing Assistant,Financial Services,Affluent Customer,N,No,11.0,33.0,45105.200000000004,846 Clove Junction,4300.0,QLD,Australia,5.0
7132,10448,54,1080,2017-11-13,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,40779.0,Monah,Talbot,Female,70.0,1999-12-26,Speech Pathologist,Property,Mass Customer,N,Yes,2.0,20.0,940.8,7 Del Sol Road,4220.0,QLD,Australia,9.0
7133,10450,81,2181,2017-08-01,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,35667.0,Tobe,Roxby,Male,99.0,1974-07-17,Account Executive,IT,Mass Customer,N,Yes,8.0,45.0,51672.060000000005,9582 Fremont Center,2032.0,NSW,Australia,11.0
7134,10451,61,902,2017-01-10,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,Selene,Vasiltsov,Female,37.0,1989-07-26,Staff Scientist,Retail,Mass Customer,N,No,18.0,30.0,2106.41,9 Northridge Lane,2340.0,NSW,Australia,3.0
7135,10452,92,797,2017-12-09,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Meridel,Rawet,Female,51.0,1973-10-20,Internal Auditor,Financial Services,Mass Customer,N,No,19.0,46.0,64227.35999999999,81 Holy Cross Alley,2077.0,NSW,Australia,8.0
7136,10453,12,165,2017-12-17,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838.0,Aldon,Roelofs,Male,61.0,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0,36.0,9857.6,22371 Miller Trail,2032.0,NSW,Australia,10.0
7137,10454,31,240,2017-10-03,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,35667.0,Gavin,Fawks,Male,49.0,1989-07-28,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,30.0,10062.640000000001,0 Westend Park,2525.0,NSW,Australia,9.0
7138,10457,70,310,2017-02-07,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553.0,Myranda,Clowser,Female,0.0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,N,Yes,18.0,35.0,0.0,06 Corry Pass,2450.0,NSW,Australia,9.0
7139,10458,56,2855,2017-07-16,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34143.0,Kim,Tineman,Female,81.0,1975-09-13,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes,17.0,44.0,11169.9,9179 Esker Park,2155.0,NSW,Australia,10.0
7140,10459,95,1847,2017-11-28,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Bobinette,Stanaway,Female,68.0,1978-02-04,Executive Secretary,Manufacturing,Mass Customer,N,No,6.0,42.0,35933.24,894 Duke Crossing,2665.0,NSW,Australia,1.0
7141,10461,16,2962,2017-09-07,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,33888.0,Shari,MacCallester,Female,26.0,1971-07-12,Information Systems Manager,Property,Mass Customer,N,No,15.0,48.0,38456.86,860 Banding Terrace,2029.0,NSW,Australia,11.0
7142,10462,34,3394,2017-10-08,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Barde,Spoward,Male,39.0,1974-06-26,Environmental Specialist,Health,Mass Customer,N,No,22.0,46.0,18124.08,06 Northwestern Center,2019.0,NSW,Australia,10.0
7143,10464,66,230,2017-02-27,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,Maegan,Scyone,Female,74.0,1954-06-24,Internal Auditor,Property,High Net Worth,N,No,11.0,66.0,43605.979999999996,4 5th Point,2075.0,NSW,Australia,11.0
7144,10465,28,2148,2017-06-25,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552.0,Annis,Freeth,Female,78.0,1989-03-20,Engineer I,Manufacturing,Mass Customer,N,Yes,15.0,31.0,84424.07999999999,45613 Meadow Valley Center,3976.0,VIC,Australia,6.0
7145,10466,85,2520,2017-01-04,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,35667.0,Gabie,Skett,Male,71.0,1974-05-27,Accountant III,Retail,Affluent Customer,N,Yes,10.0,46.0,14580.560000000001,6188 Anniversary Circle,4551.0,QLD,Australia,6.0
7146,10467,53,1300,2017-11-25,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,Sisely,Strelitzer,Female,0.0,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0,29.0,0.0,408 Grover Place,4165.0,QLD,Australia,9.0
7147,10468,77,173,2017-07-04,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,36833.0,Ebba,Hanselmann,Female,99.0,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,23.0,78714.90000000001,2 Randy Point,2766.0,NSW,Australia,8.0
7148,10469,57,1383,2017-11-03,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,Coriss,Casarino,Female,81.0,1957-10-29,Software Consultant,IT,Affluent Customer,N,No,8.0,62.0,21071.34,6 La Follette Lane,3977.0,VIC,Australia,6.0
7149,10472,54,2883,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34170.0,Ulick,Bruty,Male,84.0,1995-05-19,Paralegal,Financial Services,Mass Customer,N,Yes,2.0,25.0,1128.96,4 Vahlen Alley,2756.0,NSW,Australia,8.0
7150,10473,72,395,2017-11-30,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34143.0,Penn,Burkinshaw,Male,28.0,1976-11-27,Data Coordiator,Retail,High Net Worth,N,Yes,9.0,43.0,3959.2000000000003,3 Valley Edge Trail,3444.0,VIC,Australia,7.0
7151,10476,10,2695,2017-12-26,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,Kippy,Heater,Female,88.0,1976-08-16,Statistician II,Manufacturing,Mass Customer,N,Yes,19.0,43.0,31966.0,718 Fair Oaks Point,2068.0,NSW,Australia,12.0
7152,10477,77,973,2017-07-09,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,Annabella,Hebron,Female,46.0,1979-08-02,Data Coordiator,Health,High Net Worth,N,No,15.0,40.0,5002.96,42 Dahle Parkway,3806.0,VIC,Australia,7.0
7153,10479,94,2201,2017-03-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556.0,Trisha,Basset,Female,56.0,1998-12-12,Design Engineer,Financial Services,Affluent Customer,N,Yes,1.0,21.0,55644.96,11 Sage Place,4055.0,QLD,Australia,7.0
7154,10480,12,2468,2017-08-30,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Parker,Barenskie,Male,51.0,1995-12-12,Marketing Assistant,Retail,High Net Worth,N,No,1.0,24.0,36183.48,62052 Loomis Avenue,4014.0,QLD,Australia,8.0
7155,10484,33,1347,2017-02-07,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Leisha,Signoret,Female,14.0,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14.0,42.0,16340.52,9 Logan Drive,3620.0,VIC,Australia,2.0
7156,10485,5,1956,2017-10-24,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659.0,Omero,Murra,Male,36.0,1994-07-08,Human Resources Assistant I,Health,Affluent Customer,N,Yes,3.0,25.0,16549.559999999998,37 Mockingbird Street,4017.0,QLD,Australia,3.0
7157,10486,41,43,2017-08-14,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,Indira,Belt,Female,38.0,1983-03-01,Director of Sales,Retail,Mass Customer,N,No,5.0,37.0,11884.12,60 Eagan Circle,4018.0,QLD,Australia,8.0
7158,10487,50,695,2017-06-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,Kevan,Kubal,Male,36.0,1977-11-30,Engineer II,Health,High Net Worth,N,No,11.0,42.0,7609.32,02 Bartelt Center,2745.0,NSW,Australia,8.0
7159,10492,3,2294,2017-03-16,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Skipton,Cordie,Male,25.0,1987-06-16,Associate Professor,Manufacturing,Mass Customer,N,No,21.0,33.0,9723.0,7 Melrose Circle,4017.0,QLD,Australia,5.0
7160,10493,78,3497,2017-09-12,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Thia,O'Day,Female,73.0,1986-05-03,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18.0,34.0,51792.04,96 Delladonna Trail,3976.0,VIC,Australia,5.0
7161,10494,34,3113,2017-08-28,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527.0,Wenonah,Lethabridge,Female,52.0,1969-12-06,Teacher,Property,Mass Customer,N,Yes,18.0,50.0,24165.440000000002,904 Doe Crossing Terrace,2194.0,NSW,Australia,7.0
7162,10495,35,2360,2017-03-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573.0,Karleen,McGenn,Female,0.0,1974-11-03,VP Accounting,Financial Services,High Net Worth,N,Yes,5.0,45.0,0.0,801 Kings Parkway,2227.0,NSW,Australia,10.0
7163,10497,65,3420,2017-07-05,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710.0,Norby,Elion,Male,96.0,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,39.0,74754.24,00283 Loftsgordon Center,4118.0,QLD,Australia,5.0
7164,10499,29,701,2017-11-25,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,36361.0,Ransell,Ruler,Male,18.0,1956-05-01,Food Chemist,Health,Mass Customer,N,Yes,8.0,64.0,7335.72,537 Packers Street,4562.0,QLD,Australia,5.0
7165,10503,88,1852,2017-03-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,Darby,Shailer,Female,22.0,1978-01-21,Research Associate,Manufacturing,Affluent Customer,N,No,18.0,42.0,8384.2,14 Westport Pass,3029.0,VIC,Australia,6.0
7166,10504,18,2133,2017-09-01,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,33879.0,Clarissa,Blaisdale,Female,44.0,1998-01-20,General Manager,Financial Services,High Net Worth,N,No,3.0,22.0,30323.92,32 Spenser Crossing,2880.0,NSW,Australia,1.0
7167,10505,58,361,2017-08-06,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42145.0,Stephana,Minero,Female,59.0,1999-03-27,Software Engineer IV,Health,Mass Customer,N,Yes,2.0,21.0,8342.6,66286 Homewood Alley,2075.0,NSW,Australia,11.0
7168,10506,97,242,2017-04-07,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,Taite,Droghan,Male,17.0,1992-03-20,Nurse,Property,Affluent Customer,N,No,8.0,28.0,2583.32,0796 Melody Park,2200.0,NSW,Australia,9.0
7169,10512,47,727,2017-02-26,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,Lenci,Duerden,Male,98.0,1978-10-10,Senior Editor,Manufacturing,Mass Customer,N,No,3.0,41.0,150079.16,80027 Ryan Terrace,3551.0,Victoria,Australia,3.0
7170,10513,78,2078,2017-05-15,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,Joice,Govett,Female,15.0,1989-08-30,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3.0,30.0,10642.2,95483 Washington Junction,2505.0,NSW,Australia,9.0
7171,10515,69,1996,2017-12-17,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Filmer,Furby,Male,4.0,1985-12-29,Structural Engineer,Manufacturing,Mass Customer,N,No,4.0,34.0,2378.72,6698 Melody Crossing,4556.0,QLD,Australia,8.0
7172,10516,64,651,2017-05-14,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,Minni,Deegin,Female,76.0,1973-10-24,Tax Accountant,Health,Affluent Customer,N,No,13.0,46.0,45337.799999999996,58729 Moland Trail,2035.0,NSW,Australia,12.0
7173,10518,59,3233,2017-09-11,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Xever,Feeley,Male,7.0,1959-01-06,Tax Accountant,Financial Services,Mass Customer,N,Yes,17.0,61.0,5135.06,44 Service Alley,3023.0,VIC,Australia,7.0
7174,10520,79,3408,2017-12-08,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,Becka,Bysaker,Female,10.0,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0,47.0,8180.1,097 Gulseth Lane,4178.0,QLD,Australia,8.0
7175,10521,43,445,2017-02-09,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Timothy,Wenham,Male,91.0,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,No,5.0,35.0,59103.590000000004,41 Ronald Regan Center,3008.0,VIC,Australia,5.0
7176,10522,2,1054,2017-06-29,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40649.0,Natal,Matiewe,Male,27.0,1983-08-09,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13.0,36.0,1447.74,10 Pennsylvania Hill,2118.0,NSW,Australia,11.0
7177,10525,73,2152,2017-04-09,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,40553.0,Junina,Labone,Female,40.0,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,N,Yes,19.0,51.0,13327.2,2800 Dottie Trail,3071.0,VIC,Australia,10.0
7178,10526,42,3477,2017-05-10,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,36498.0,Jaquelin,Leek,Female,90.0,1996-01-24,Senior Developer,Financial Services,Affluent Customer,N,Yes,7.0,24.0,144981.0,3 Roxbury Street,2261.0,NSW,Australia,7.0
7179,10527,0,2853,2017-02-07,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0,Clarence,Flook,Male,65.0,1985-10-21,Executive Secretary,Retail,High Net Worth,N,Yes,7.0,34.0,8574.8,52 Ruskin Pass,2089.0,NSW,Australia,10.0
7180,10528,67,1758,2017-12-28,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Helli,Cooksley,Female,16.0,1971-10-28,Administrative Assistant I,Argiculture,Mass Customer,N,Yes,6.0,48.0,6029.44,4 5th Circle,2800.0,NSW,Australia,2.0
7181,10529,61,1953,2017-05-25,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,Luisa,McGlue,Female,23.0,1978-06-05,Paralegal,Financial Services,High Net Worth,N,No,12.0,42.0,12004.62,299 Pine View Parkway,3121.0,VIC,Australia,12.0
7182,10530,69,2753,2017-09-19,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,36668.0,Bale,Ney,Male,26.0,1985-02-12,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7.0,35.0,15461.679999999998,744 Hazelcrest Way,2155.0,NSW,Australia,9.0
7183,10531,35,1721,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Delcine,Hansod,Female,82.0,1980-10-22,Senior Quality Engineer,Financial Services,High Net Worth,N,No,14.0,39.0,78295.24,0 Graedel Drive,4817.0,QLD,Australia,4.0
7184,10532,3,3350,2017-05-30,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499.0,Tam,Prestner,Male,53.0,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0,45.0,20612.760000000002,736 Ohio Court,2200.0,NSW,Australia,10.0
7185,10533,33,3268,2017-06-29,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498.0,Estelle,Sam,Female,93.0,1986-05-31,General Manager,Manufacturing,Mass Customer,N,No,20.0,34.0,108547.74,14860 Clove Drive,3175.0,VIC,Australia,5.0
7186,10535,56,1366,2017-06-07,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Zacharia,Rigler,Male,10.0,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22.0,46.0,1379.0,0261 Roxbury Crossing,4164.0,QLD,Australia,9.0
7187,10536,65,3311,2017-01-17,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,Clary,Bennitt,Female,57.0,1979-12-21,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8.0,40.0,44385.33,4 Tomscot Alley,4343.0,QLD,Australia,7.0
7188,10538,51,1027,2017-03-23,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,Rolando,Sherewood,Male,33.0,1966-10-07,Statistician I,Financial Services,Affluent Customer,N,No,18.0,53.0,39712.200000000004,5287 Wayridge Alley,2069.0,NSW,Australia,12.0
7189,10539,83,2509,2017-09-29,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,Danya,Beadles,Male,99.0,1971-07-07,Help Desk Technician,Financial Services,Mass Customer,N,No,7.0,48.0,66827.97,53 Anthes Point,4341.0,QLD,Australia,2.0
7190,10540,35,1427,2017-09-23,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Jodie,Juett,Male,14.0,1993-12-09,Environmental Specialist,Financial Services,High Net Worth,N,No,8.0,26.0,13367.480000000001,22 Transport Alley,2761.0,NSW,Australia,9.0
7191,10542,3,346,2017-02-16,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Timmie,Eisikowitz,Male,68.0,1981-03-15,Financial Analyst,Financial Services,Mass Customer,N,No,3.0,39.0,26446.56,44621 Linden Drive,2155.0,NSW,Australia,10.0
7192,10543,63,2127,2017-09-23,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,Wanids,Baudet,Female,66.0,1974-02-15,Web Designer I,Manufacturing,Mass Customer,N,No,7.0,46.0,6572.9400000000005,65675 Spenser Way,3207.0,VIC,Australia,12.0
7193,10544,74,2686,2017-07-21,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,Cully,Takos,Male,63.0,1996-05-21,Automation Specialist II,Financial Services,Affluent Customer,N,No,4.0,24.0,25257.33,16639 Bunting Circle,3174.0,VIC,Australia,8.0
7194,10545,67,2763,2017-11-03,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42105.0,Dalila,Snawdon,Female,30.0,1979-03-04,Actuary,Financial Services,Mass Customer,N,Yes,10.0,41.0,11305.199999999999,5772 Ridgeway Place,3066.0,VIC,Australia,10.0
7195,10549,22,1518,2017-09-06,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Dallon,Greatreax,Male,66.0,1971-01-02,Safety Technician IV,Property,Affluent Customer,N,No,18.0,49.0,2987.16,237 Garrison Way,2207.0,NSW,Australia,8.0
7196,10550,51,853,2017-04-21,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,38991.0,Nolana,Rotter,Female,26.0,1981-10-04,Media Manager I,Retail,Mass Customer,N,Yes,16.0,38.0,31288.4,49 Buhler Plaza,2650.0,NSW,Australia,2.0
7197,10553,50,1353,2017-04-16,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0,Phebe,Dockwra,Female,1.0,1980-03-31,Clinical Specialist,Health,Mass Customer,N,Yes,11.0,40.0,131.92,5298 Nevada Circle,3500.0,VIC,Australia,1.0
7198,10554,35,438,2017-09-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,Ebenezer,Bottelstone,Male,25.0,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,30.0,23870.5,007 Gerald Place,3074.0,VIC,Australia,4.0
7199,10555,95,1663,2017-05-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429.0,Analiese,Grimsditch,Female,68.0,1978-01-30,VP Quality Control,Property,High Net Worth,N,Yes,9.0,42.0,63501.12,1041 Center Road,2155.0,NSW,Australia,10.0
7200,10557,0,2110,2017-06-28,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Gard,Marris,Male,29.0,1973-07-31,Human Resources Assistant III,Manufacturing,High Net Worth,N,No,14.0,46.0,10928.359999999999,984 Waubesa Pass,4034.0,QLD,Australia,6.0
7201,10560,98,426,2017-03-19,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,Emlyn,Anstice,Female,10.0,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,48.0,2150.3,15082 Crest Line Plaza,3040.0,VIC,Australia,8.0
7202,10561,84,563,2017-08-05,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,37626.0,Rube,Itzhayek,Male,25.0,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,45.0,5378.5,9161 Hoepker Street,4740.0,QLD,Australia,5.0
7203,10562,46,39,2017-08-04,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,Hunfredo,Smalley,Male,5.0,1979-04-16,Assistant Media Planner,Entertainment,Mass Customer,N,No,22.0,41.0,372.55,38726 Ilene Crossing,2212.0,New South Wales,Australia,10.0
7204,10563,96,1382,2017-08-30,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,33364.0,Lucio,Reame,Male,27.0,1989-10-23,Data Coordiator,Manufacturing,High Net Worth,N,Yes,20.0,30.0,26828.82,952 Fairview Hill,3155.0,VIC,Australia,8.0
7205,10565,14,3204,2017-04-18,1.0,Cancelled,Trek Bicycles,Standard,medium,small,1386.84,1234.29,42458.0,Ibby,Beedon,Female,51.0,1994-11-26,Media Manager III,Health,Mass Customer,N,Yes,4.0,25.0,62948.79,220 American Ash Road,4022.0,QLD,Australia,6.0
